criteria,cost_of_bike,assistance,segment,rating,price,provider,rank,location,product_variant,month
Fahrrad,4500,No,None,1.1,12.8,Hepster,10,north rhine-westphalia,Superior,September
Fahrrad,4500,No,None,1.3,12.89,Ammerländer,11,north rhine-westphalia,Classic,September
Fahrrad,4500,No,None,1.6,15.44,Neodigital,12,north rhine-westphalia,Neo mobil M,September
Fahrrad,4500,No,None,1.0,16.01,Neodigital,13,north rhine-westphalia,Neo mobil L,September
Fahrrad,4500,No,None,1.7,16.55,ADAC,14,north rhine-westphalia,Einzel Kombi,September
Fahrrad,4500,No,None,2.3,17.11,Bikmo,15,north rhine-westphalia,Plus,September
Fahrrad,4500,No,None,1.7,18.39,ADAC,16,north rhine-westphalia,Einzel Kombi für Nicht-Mitglieder,September
Fahrrad,4500,No,None,2.2,26.86,Verias,17,north rhine-westphalia,Comfort,September
Fahrrad,4500,No,None,2.1,32.22,Verias,18,north rhine-westphalia,Premium,September
Fahrrad,4500,No,None,1.4,36.6,Adam Riese,19,north rhine-westphalia,Tarif XL,September
Fahrrad,4500,No,None,1.3,40.26,Adam Riese,20,north rhine-westphalia,Tarif XXL,September
Fahrrad,4000,No,Price-performance recommendation,1.3,6.12,Schutzgarant,1,north rhine-westphalia,BronzePlus,September
Fahrrad,4000,No,None,1.2,7.65,Schutzgarant,2,north rhine-westphalia,GoldPlus,September
Fahrrad,4000,No,None,1.5,7.9,Hepster,3,north rhine-westphalia,Basic,September
Fahrrad,4000,No,None,1.6,8.25,GVO,4,north rhine-westphalia,TOP-VIT,September
Fahrrad,4000,No,None,1.5,8.56,MVK,5,north rhine-westphalia,Klassik,September
Fahrrad,4000,No,Performance recommendation,1.0,9.75,Janitos,6,north rhine-westphalia,Fahrrad- und E-Bike-Versicherung,September
Fahrrad,4000,No,None,1.3,10.0,Hepster,7,north rhine-westphalia,Premium,September
Fahrrad,4000,No,None,1.4,10.17,GVO,8,north rhine-westphalia,TOP-VIT Plus,September
Fahrrad,4000,No,None,1.1,10.2,Hepster,9,north rhine-westphalia,Superior,September
Fahrrad,4000,No,None,2.1,10.22,Neodigital,10,north rhine-westphalia,Neo mobil S,September
Fahrrad,4000,No,None,1.3,10.26,Ammerländer,11,north rhine-westphalia,Classic,September
Fahrrad,4000,No,None,1.7,13.71,ADAC,12,north rhine-westphalia,Einzel Kombi,September
Fahrrad,4000,No,None,1.6,13.73,Neodigital,13,north rhine-westphalia,Neo mobil M,September
Fahrrad,4000,No,None,1.0,14.23,Neodigital,14,north rhine-westphalia,Neo mobil L,September
Fahrrad,4000,No,None,2.3,15.22,Bikmo,15,north rhine-westphalia,Plus,September
Fahrrad,4000,No,None,1.7,15.23,ADAC,16,north rhine-westphalia,Einzel Kombi für Nicht-Mitglieder,September
Fahrrad,4000,No,None,2.2,23.88,Verias,17,north rhine-westphalia,Comfort,September
Fahrrad,4000,No,None,2.1,28.64,Verias,18,north rhine-westphalia,Premium,September
Fahrrad,4000,No,None,1.4,34.31,Adam Riese,19,north rhine-westphalia,Tarif XL,September
Fahrrad,4000,No,None,1.3,37.73,Adam Riese,20,north rhine-westphalia,Tarif XXL,September
Fahrrad,3500,No,Price-performance recommendation,1.3,5.99,Schutzgarant,1,north rhine-westphalia,BronzePlus,September
Fahrrad,3500,No,None,1.5,7.4,Hepster,2,north rhine-westphalia,Basic,September
Fahrrad,3500,No,None,1.2,7.42,Schutzgarant,3,north rhine-westphalia,GoldPlus,September
Fahrrad,3500,No,None,1.6,7.5,GVO,4,north rhine-westphalia,TOP-VIT,September
Fahrrad,3500,No,None,1.5,8.02,MVK,5,north rhine-westphalia,Klassik,September
Fahrrad,3500,No,None,1.3,8.49,Hepster,6,north rhine-westphalia,Premium,September
Fahrrad,3500,No,None,1.4,8.5,GVO,7,north rhine-westphalia,TOP-VIT Plus,September
Fahrrad,3500,No,Performance recommendation,1.0,8.76,Janitos,8,north rhine-westphalia,Fahrrad- und E-Bike-Versicherung,September
Fahrrad,3500,No,None,2.1,9.73,Neodigital,9,north rhine-westphalia,Neo mobil S,September
Fahrrad,3500,No,None,1.1,10.1,Hepster,10,north rhine-westphalia,Superior,September
Fahrrad,3500,No,None,1.3,10.26,Ammerländer,11,north rhine-westphalia,Classic,September
Fahrrad,3500,No,None,1.6,12.67,Neodigital,12,north rhine-westphalia,Neo mobil M,September
Fahrrad,3500,No,None,1.7,12.92,ADAC,13,north rhine-westphalia,Einzel Kombi,September
Fahrrad,3500,No,None,1.0,13.13,Neodigital,14,north rhine-westphalia,Neo mobil L,September
Fahrrad,3500,No,None,2.3,13.77,Bikmo,15,north rhine-westphalia,Plus,September
Fahrrad,3500,No,None,1.7,14.36,ADAC,16,north rhine-westphalia,Einzel Kombi für Nicht-Mitglieder,September
Fahrrad,3500,No,None,2.2,21.94,Verias,17,north rhine-westphalia,Comfort,September
Fahrrad,3500,No,None,2.1,26.31,Verias,18,north rhine-westphalia,Premium,September
Fahrrad,3500,No,None,1.4,32.01,Adam Riese,19,north rhine-westphalia,Tarif XL,September
Fahrrad,3500,No,None,1.3,35.21,Adam Riese,20,north rhine-westphalia,Tarif XXL,September
Fahrrad,3000,No,Cheap,1.5,5.02,Hepster,1,north rhine-westphalia,Basic,September
Fahrrad,3000,No,Price-performance recommendation,1.3,5.04,Schutzgarant,2,north rhine-westphalia,BronzePlus,September
Fahrrad,3000,No,None,1.6,5.33,GVO,3,north rhine-westphalia,TOP-VIT,September
Fahrrad,3000,No,None,1.3,6.5,Hepster,4,north rhine-westphalia,Premium,September
Fahrrad,3000,No,None,1.2,6.56,Schutzgarant,5,north rhine-westphalia,GoldPlus,September
Fahrrad,3000,No,None,1.3,6.6,Ammerländer,6,north rhine-westphalia,Classic,September
Fahrrad,3000,No,None,1.1,6.9,Hepster,7,north rhine-westphalia,Superior,September
Fahrrad,3000,No,None,1.5,7.06,MVK,8,north rhine-westphalia,Klassik,September
Fahrrad,3000,No,None,1.4,7.42,GVO,9,north rhine-westphalia,TOP-VIT Plus,September
Fahrrad,3000,No,Performance recommendation,1.0,7.76,Janitos,10,north rhine-westphalia,Fahrrad- und E-Bike-Versicherung,September
Fahrrad,3000,No,None,2.1,9.07,Neodigital,11,north rhine-westphalia,Neo mobil S,September
Fahrrad,3000,No,None,2.3,9.78,Bikmo,12,north rhine-westphalia,Plus,September
Fahrrad,3000,No,None,1.6,11.43,Neodigital,13,north rhine-westphalia,Neo mobil M,September
Fahrrad,3000,No,None,1.7,11.46,ADAC,14,north rhine-westphalia,Einzel Kombi,September
Fahrrad,3000,No,None,1.0,11.84,Neodigital,15,north rhine-westphalia,Neo mobil L,September
Fahrrad,3000,No,None,1.7,12.73,ADAC,16,north rhine-westphalia,Einzel Kombi für Nicht-Mitglieder,September
Fahrrad,3000,No,None,2.2,18.8,Verias,17,north rhine-westphalia,Comfort,September
Fahrrad,3000,No,None,2.1,22.55,Verias,18,north rhine-westphalia,Premium,September
Fahrrad,3000,No,None,1.4,29.73,Adam Riese,19,north rhine-westphalia,Tarif XL,September
Fahrrad,3000,No,None,1.3,32.69,Adam Riese,20,north rhine-westphalia,Tarif XXL,September
Fahrrad,2500,No,Cheap,1.5,4.77,Hepster,1,north rhine-westphalia,Basic,September
Fahrrad,2500,No,Price-performance recommendation,1.3,4.79,Schutzgarant,2,north rhine-westphalia,BronzePlus,September
Fahrrad,2500,No,None,1.6,4.83,GVO,3,north rhine-westphalia,TOP-VIT,September
Fahrrad,2500,No,None,1.5,5.37,MVK,4,north rhine-westphalia,Klassik,September
Fahrrad,2500,No,None,1.3,5.95,Hepster,5,north rhine-westphalia,Premium,September
Fahrrad,2500,No,None,1.2,5.98,Schutzgarant,6,north rhine-westphalia,GoldPlus,September
Fahrrad,2500,No,None,1.1,6.5,Hepster,7,north rhine-westphalia,Superior,September
Fahrrad,2500,No,None,1.3,6.6,Ammerländer,8,north rhine-westphalia,Classic,September
Fahrrad,2500,No,Performance recommendation,1.0,6.83,Janitos,9,north rhine-westphalia,Fahrrad- und E-Bike-Versicherung,September
Fahrrad,2500,No,None,1.4,7.08,GVO,10,north rhine-westphalia,TOP-VIT Plus,September
Fahrrad,2500,No,None,2.1,8.45,Neodigital,11,north rhine-westphalia,Neo mobil S,September
Fahrrad,2500,No,None,2.3,8.72,Bikmo,12,north rhine-westphalia,Plus,September
Fahrrad,2500,No,None,1.6,10.24,Neodigital,13,north rhine-westphalia,Neo mobil M,September
Fahrrad,2500,No,None,1.7,10.33,ADAC,14,north rhine-westphalia,Einzel Kombi,September
Fahrrad,2500,No,None,1.0,10.59,Neodigital,15,north rhine-westphalia,Neo mobil L,September
Fahrrad,2500,No,None,1.7,11.48,ADAC,16,north rhine-westphalia,Einzel Kombi für Nicht-Mitglieder,September
Fahrrad,2500,No,None,2.2,17.23,Verias,17,north rhine-westphalia,Comfort,September
Fahrrad,2500,No,None,2.1,20.65,Verias,18,north rhine-westphalia,Premium,September
Fahrrad,2500,No,None,1.4,27.43,Adam Riese,19,north rhine-westphalia,Tarif XL,September
Fahrrad,2500,No,None,1.3,30.18,Adam Riese,20,north rhine-westphalia,Tarif XXL,September
Fahrrad,2000,No,Cheap,1.5,4.06,Hepster,1,north rhine-westphalia,Basic,September
Fahrrad,2000,No,None,1.6,4.08,GVO,2,north rhine-westphalia,TOP-VIT,September
Fahrrad,2000,No,Price-performance recommendation,1.3,4.48,Schutzgarant,3,north rhine-westphalia,BronzePlus,September
Fahrrad,2000,No,None,1.5,4.62,MVK,4,north rhine-westphalia,Klassik,September
Fahrrad,2000,No,None,1.3,5.4,Hepster,5,north rhine-westphalia,Premium,September
Fahrrad,2000,No,None,1.1,5.6,Hepster,6,north rhine-westphalia,Superior,September
Fahrrad,2000,No,None,1.3,5.7,Ammerländer,7,north rhine-westphalia,Classic,September
Fahrrad,2000,No,Performance recommendation,1.0,5.9,Janitos,8,north rhine-westphalia,Fahrrad- und E-Bike-Versicherung,September
Fahrrad,2000,No,None,1.2,5.97,Schutzgarant,9,north rhine-westphalia,GoldPlus,September
Fahrrad,2000,No,None,1.4,6.08,GVO,10,north rhine-westphalia,TOP-VIT Plus,September
Fahrrad,2000,No,None,2.3,7.58,Bikmo,11,north rhine-westphalia,Plus,September
Fahrrad,2000,No,None,2.1,7.59,Neodigital,12,north rhine-westphalia,Neo mobil S,September
Fahrrad,2000,No,None,1.7,8.58,ADAC,13,north rhine-westphalia,Einzel Kombi,September
Fahrrad,2000,No,None,1.6,8.76,Neodigital,14,north rhine-westphalia,Neo mobil M,September
Fahrrad,2000,No,None,1.0,9.06,Neodigital,15,north rhine-westphalia,Neo mobil L,September
Fahrrad,2000,No,None,1.7,9.54,ADAC,16,north rhine-westphalia,Einzel Kombi für Nicht-Mitglieder,September
Fahrrad,2000,No,None,2.2,13.78,Verias,17,north rhine-westphalia,Comfort,September
Fahrrad,2000,No,None,2.1,16.52,Verias,18,north rhine-westphalia,Premium,September
Fahrrad,2000,No,None,1.4,25.14,Adam Riese,19,north rhine-westphalia,Tarif XL,September
Fahrrad,2000,No,None,1.3,27.66,Adam Riese,20,north rhine-westphalia,Tarif XXL,September
Fahrrad,1500,No,Cheap,1.5,3.98,Hepster,1,north rhine-westphalia,Basic,September
Fahrrad,1500,No,None,1.6,4.0,GVO,2,north rhine-westphalia,TOP-VIT,September
Fahrrad,1500,No,None,1.5,4.3,MVK,3,north rhine-westphalia,Klassik,September
Fahrrad,1500,No,None,1.3,4.31,Schutzgarant,4,north rhine-westphalia,BronzePlus,September
Fahrrad,1500,No,Price-performance recommendation,1.0,4.98,Janitos,5,north rhine-westphalia,Fahrrad- und E-Bike-Versicherung,September
Fahrrad,1500,No,None,1.3,5.2,Hepster,6,north rhine-westphalia,Premium,September
Fahrrad,1500,No,None,1.2,5.21,Schutzgarant,7,north rhine-westphalia,GoldPlus,September
Fahrrad,1500,No,None,1.1,5.6,Hepster,8,north rhine-westphalia,Superior,September
Fahrrad,1500,No,None,1.3,5.7,Ammerländer,9,north rhine-westphalia,Classic,September
Fahrrad,1500,No,None,1.4,5.83,GVO,10,north rhine-westphalia,TOP-VIT Plus,September
Fahrrad,1500,No,None,2.3,6.33,Bikmo,11,north rhine-westphalia,Plus,September
Fahrrad,1500,No,None,2.1,6.6,Neodigital,12,north rhine-westphalia,Neo mobil S,September
Fahrrad,1500,No,None,1.7,7.27,ADAC,13,north rhine-westphalia,Einzel Kombi,September
Fahrrad,1500,No,None,1.6,7.36,Neodigital,14,north rhine-westphalia,Neo mobil M,September
Fahrrad,1500,No,None,1.0,7.49,Neodigital,15,north rhine-westphalia,Neo mobil L,September
Fahrrad,1500,No,None,1.7,8.08,ADAC,16,north rhine-westphalia,Einzel Kombi für Nicht-Mitglieder,September
Fahrrad,1500,No,None,2.2,12.39,Verias,17,north rhine-westphalia,Comfort,September
Fahrrad,1500,No,None,2.1,14.88,Verias,18,north rhine-westphalia,Premium,September
Fahrrad,1500,No,None,1.4,22.85,Adam Riese,19,north rhine-westphalia,Tarif XL,September
Fahrrad,1500,No,None,1.3,25.13,Adam Riese,20,north rhine-westphalia,Tarif XXL,September
Fahrrad,1000,No,Cheap,1.5,3.9,Hepster,1,north rhine-westphalia,Basic,September
Fahrrad,1000,No,Price-performance recommendation,1.3,3.92,Schutzgarant,2,north rhine-westphalia,BronzePlus,September
Fahrrad,1000,No,None,1.6,4.0,GVO,3,north rhine-westphalia,TOP-VIT,September
Fahrrad,1000,No,None,1.5,4.3,MVK,4,north rhine-westphalia,Klassik,September
Fahrrad,1000,No,None,1.3,4.9,Hepster,5,north rhine-westphalia,Premium,September
Fahrrad,1000,No,None,2.3,4.91,Bikmo,6,north rhine-westphalia,Plus,September
Fahrrad,1000,No,Performance recommendation,1.0,4.98,Janitos,7,north rhine-westphalia,Fahrrad- und E-Bike-Versicherung,September
Fahrrad,1000,No,None,1.1,5.1,Hepster,8,north rhine-westphalia,Superior,September
Fahrrad,1000,No,None,1.2,5.19,Schutzgarant,9,north rhine-westphalia,GoldPlus,September
Fahrrad,1000,No,None,1.3,5.2,Ammerländer,10,north rhine-westphalia,Classic,September
Fahrrad,1000,No,None,1.4,5.42,GVO,11,north rhine-westphalia,TOP-VIT Plus,September
Fahrrad,1000,No,None,2.1,5.45,Neodigital,12,north rhine-westphalia,Neo mobil S,September
Fahrrad,1000,No,None,1.6,6.03,Neodigital,13,north rhine-westphalia,Neo mobil M,September
Fahrrad,1000,No,None,1.0,6.14,Neodigital,14,north rhine-westphalia,Neo mobil L,September
Fahrrad,1000,No,None,1.7,6.54,ADAC,15,north rhine-westphalia,Einzel Kombi,September
Fahrrad,1000,No,None,1.7,7.26,ADAC,16,north rhine-westphalia,Einzel Kombi für Nicht-Mitglieder,September
Fahrrad,1000,No,None,2.2,8.26,Verias,17,north rhine-westphalia,Comfort,September
Fahrrad,1000,No,None,2.1,9.92,Verias,18,north rhine-westphalia,Premium,September
Fahrrad,1000,No,None,1.4,20.55,Adam Riese,19,north rhine-westphalia,Tarif XL,September
Fahrrad,1000,No,None,1.3,22.61,Adam Riese,20,north rhine-westphalia,Tarif XXL,September
Fahrrad,750,No,Cheap,1.5,3.9,Hepster,1,north rhine-westphalia,Basic,September
Fahrrad,750,No,Price-performance recommendation,1.3,3.92,Schutzgarant,2,north rhine-westphalia,BronzePlus,September
Fahrrad,750,No,None,1.6,4.0,GVO,3,north rhine-westphalia,TOP-VIT,September
Fahrrad,750,No,None,1.5,4.3,MVK,4,north rhine-westphalia,Klassik,September
Fahrrad,750,No,None,2.3,4.46,Bikmo,5,north rhine-westphalia,Plus,September
Fahrrad,750,No,None,2.1,4.63,Neodigital,6,north rhine-westphalia,Neo mobil S,September
Fahrrad,750,No,None,1.3,4.9,Hepster,7,north rhine-westphalia,Premium,September
Fahrrad,750,No,Performance recommendation,1.0,4.98,Janitos,8,north rhine-westphalia,Fahrrad- und E-Bike-Versicherung,September
Fahrrad,750,No,None,1.6,5.08,Neodigital,9,north rhine-westphalia,Neo mobil M,September
Fahrrad,750,No,None,1.1,5.1,Hepster,10,north rhine-westphalia,Superior,September
Fahrrad,750,No,None,1.0,5.16,Neodigital,11,north rhine-westphalia,Neo mobil L,September
Fahrrad,750,No,None,1.2,5.19,Schutzgarant,12,north rhine-westphalia,GoldPlus,September
Fahrrad,750,No,None,1.3,5.2,Ammerländer,13,north rhine-westphalia,Classic,September
Fahrrad,750,No,None,1.4,5.42,GVO,14,north rhine-westphalia,TOP-VIT Plus,September
Fahrrad,750,No,None,1.7,6.54,ADAC,15,north rhine-westphalia,Einzel Kombi,September
Fahrrad,750,No,None,2.2,7.08,Verias,16,north rhine-westphalia,Comfort,September
Fahrrad,750,No,None,1.7,7.26,ADAC,17,north rhine-westphalia,Einzel Kombi für Nicht-Mitglieder,September
Fahrrad,750,No,None,2.1,8.5,Verias,18,north rhine-westphalia,Premium,September
Fahrrad,750,No,None,1.4,19.41,Adam Riese,19,north rhine-westphalia,Tarif XL,September
Fahrrad,750,No,None,1.3,21.35,Adam Riese,20,north rhine-westphalia,Tarif XXL,September
Fahrrad,500,No,Cheap,1.5,3.9,Hepster,1,north rhine-westphalia,Basic,September
Fahrrad,500,No,None,1.3,3.92,Schutzgarant,2,north rhine-westphalia,BronzePlus,September
Fahrrad,500,No,None,1.6,4.0,GVO,3,north rhine-westphalia,TOP-VIT,September
Fahrrad,500,No,Price-performance recommendation,1.0,4.17,Neodigital,4,north rhine-westphalia,Neo mobil L,September
Fahrrad,500,No,None,1.5,4.3,MVK,5,north rhine-westphalia,Klassik,September
Fahrrad,500,No,None,2.3,4.46,Bikmo,6,north rhine-westphalia,Plus,September
Fahrrad,500,No,None,1.3,4.9,Hepster,7,north rhine-westphalia,Premium,September
Fahrrad,500,No,None,1.0,4.98,Janitos,8,north rhine-westphalia,Fahrrad- und E-Bike-Versicherung,September
Fahrrad,500,No,None,1.1,5.1,Hepster,9,north rhine-westphalia,Superior,September
Fahrrad,500,No,None,1.2,5.19,Schutzgarant,10,north rhine-westphalia,GoldPlus,September
Fahrrad,500,No,None,1.3,5.2,Ammerländer,11,north rhine-westphalia,Classic,September
Fahrrad,500,No,None,1.4,5.42,GVO,12,north rhine-westphalia,TOP-VIT Plus,September
Fahrrad,500,No,None,1.7,6.53,ADAC,13,north rhine-westphalia,Einzel Kombi,September
Fahrrad,500,No,None,2.2,7.08,Verias,14,north rhine-westphalia,Comfort,September
Fahrrad,500,No,None,1.7,7.26,ADAC,15,north rhine-westphalia,Einzel Kombi für Nicht-Mitglieder,September
Fahrrad,500,No,None,2.1,8.5,Verias,16,north rhine-westphalia,Premium,September
Fahrrad,500,No,None,1.4,18.27,Adam Riese,17,north rhine-westphalia,Tarif XL,September
Fahrrad,500,No,None,1.3,20.09,Adam Riese,18,north rhine-westphalia,Tarif XXL,September
Fahrrad,12000,No,None,1.4,33.33,GVO,3,north rhine-westphalia,TOP-VIT Plus,September
Fahrrad,12000,No,None,1.0,61.52,Janitos,4,north rhine-westphalia,Fahrrad- und E-Bike-Versicherung,September
Fahrrad,11000,No,None,1.4,31.67,GVO,3,north rhine-westphalia,TOP-VIT Plus,September
Fahrrad,11000,No,None,1.0,56.39,Janitos,4,north rhine-westphalia,Fahrrad- und E-Bike-Versicherung,September
Fahrrad,10000,No,None,1.3,25.5,Hepster,6,north rhine-westphalia,Premium,September
Fahrrad,10000,No,None,1.1,26.5,Hepster,7,north rhine-westphalia,Superior,September
Fahrrad,10000,No,None,1.3,26.78,Ammerländer,8,north rhine-westphalia,Classic,September
Fahrrad,10000,No,None,1.4,30.83,GVO,9,north rhine-westphalia,TOP-VIT Plus,September
Fahrrad,10000,No,None,2.3,37.92,Bikmo,10,north rhine-westphalia,Plus,September
Fahrrad,10000,No,Performance recommendation,1.0,51.27,Janitos,11,north rhine-westphalia,Fahrrad- und E-Bike-Versicherung,September
Fahrrad,10000,No,None,2.1,52.04,Neodigital,12,north rhine-westphalia,Neo mobil S,September
Fahrrad,10000,No,None,2.2,59.7,Verias,13,north rhine-westphalia,Comfort,September
Fahrrad,10000,No,None,1.6,64.98,Neodigital,14,north rhine-westphalia,Neo mobil M,September
Fahrrad,10000,No,None,1.0,66.94,Neodigital,15,north rhine-westphalia,Neo mobil L,September
Fahrrad,10000,No,None,2.1,71.6,Verias,16,north rhine-westphalia,Premium,September
Fahrrad,10000,No,None,1.4,97.08,Adam Riese,17,north rhine-westphalia,Tarif XL,September
Fahrrad,10000,No,None,1.3,106.79,Adam Riese,18,north rhine-westphalia,Tarif XXL,September
Fahrrad,9000,No,None,1.3,23.1,Hepster,6,north rhine-westphalia,Premium,September
Fahrrad,9000,No,None,1.1,24.1,Hepster,7,north rhine-westphalia,Superior,September
Fahrrad,9000,No,None,1.3,24.3,Ammerländer,8,north rhine-westphalia,Classic,September
Fahrrad,9000,No,None,1.4,25.42,GVO,9,north rhine-westphalia,TOP-VIT Plus,September
Fahrrad,9000,No,None,1.7,31.26,ADAC,10,north rhine-westphalia,Einzel Kombi,September
Fahrrad,9000,No,None,2.3,34.14,Bikmo,11,north rhine-westphalia,Plus,September
Fahrrad,9000,No,None,1.7,34.74,ADAC,12,north rhine-westphalia,Einzel Kombi für Nicht-Mitglieder,September
Fahrrad,9000,No,Performance recommendation,1.0,46.14,Janitos,13,north rhine-westphalia,Fahrrad- und E-Bike-Versicherung,September
Fahrrad,9000,No,None,2.1,46.83,Neodigital,14,north rhine-westphalia,Neo mobil S,September
Fahrrad,9000,No,None,2.2,53.73,Verias,15,north rhine-westphalia,Comfort,September
Fahrrad,9000,No,None,1.6,58.48,Neodigital,16,north rhine-westphalia,Neo mobil M,September
Fahrrad,9000,No,None,1.0,60.25,Neodigital,17,north rhine-westphalia,Neo mobil L,September
Fahrrad,9000,No,None,2.1,64.44,Verias,18,north rhine-westphalia,Premium,September
Fahrrad,9000,No,None,1.4,92.49,Adam Riese,19,north rhine-westphalia,Tarif XL,September
Fahrrad,9000,No,None,1.3,101.75,Adam Riese,20,north rhine-westphalia,Tarif XXL,September
Fahrrad,8000,No,None,1.3,21.5,Hepster,6,north rhine-westphalia,Premium,September
Fahrrad,8000,No,None,1.3,21.82,Ammerländer,7,north rhine-westphalia,Classic,September
Fahrrad,8000,No,None,1.4,22.08,GVO,8,north rhine-westphalia,TOP-VIT Plus,September
Fahrrad,8000,No,None,1.1,22.5,Hepster,9,north rhine-westphalia,Superior,September
Fahrrad,8000,No,None,1.7,27.76,ADAC,10,north rhine-westphalia,Einzel Kombi,September
Fahrrad,8000,No,None,2.3,30.36,Bikmo,11,north rhine-westphalia,Plus,September
Fahrrad,8000,No,None,1.7,30.85,ADAC,12,north rhine-westphalia,Einzel Kombi für Nicht-Mitglieder,September
Fahrrad,8000,No,Performance recommendation,1.0,41.01,Janitos,13,north rhine-westphalia,Fahrrad- und E-Bike-Versicherung,September
Fahrrad,8000,No,None,2.1,41.63,Neodigital,14,north rhine-westphalia,Neo mobil S,September
Fahrrad,8000,No,None,2.2,47.76,Verias,15,north rhine-westphalia,Comfort,September
Fahrrad,8000,No,None,1.6,51.98,Neodigital,16,north rhine-westphalia,Neo mobil M,September
Fahrrad,8000,No,None,1.0,53.55,Neodigital,17,north rhine-westphalia,Neo mobil L,September
Fahrrad,8000,No,None,2.1,57.28,Verias,18,north rhine-westphalia,Premium,September
Fahrrad,8000,No,None,1.4,87.91,Adam Riese,19,north rhine-westphalia,Tarif XL,September
